,,2020-02-15,-11,-6,-36,-12,-4,3
,,2020-02-16,-6,-7,-29,-6,-1,2
,,2020-02-17,8,1,12,0,-8,2
,,2020-02-18,6,-2,12,0,-7,1
,,2020-02-19,2,-3,-5,-2,-9,2
,,2020-02-20,8,-1,12,-1,-12,2
,,2020-02-21,1,-3,-1,-1,-13,3
,,2020-02-22,-2,0,-4,-1,-1,0
,,2020-02-23,-3,-2,1,1,0,0
,,2020-02-24,1,3,3,1,1,0
,,2020-02-25,-2,3,6,0,3,0
,,2020-02-26,-1,0,9,1,2,0
,,2020-02-27,4,3,15,4,2,0
,,2020-02-28,3,5,0,4,1,0
,,2020-02-29,-12,-3,-28,-9,-3,3
,,2020-03-01,3,3,-5,2,2,0
,,2020-03-02,4,4,12,1,1,0
,,2020-03-03,8,5,29,2,3,-1
,,2020-03-04,5,4,25,1,1,0
,,2020-03-05,4,4,15,0,2,0
,,2020-03-06,3,7,10,0,1,0
,,2020-03-07,-3,3,-1,-4,0,1
,,2020-03-08,0,2,0,-4,0,0
,,2020-03-09,-3,3,-13,-6,0,2
,,2020-03-10,3,11,15,-3,1,1
,,2020-03-11,-3,11,-3,-9,-1,2
,,2020-03-12,-3,33,-13,-14,-3,3
,,2020-03-13,-19,10,1,-30,-26,12
,,2020-03-14,-32,2,-15,-34,-12,9
,,2020-03-15,-36,7,20,-35,-16,9
,,2020-03-16,-26,15,21,-45,-49,18
,,2020-03-17,-59,-24,67,-62,-80,29
,,2020-03-18,-46,-9,14,-52,-46,20
,,2020-03-19,-48,-10,29,-54,-48,22
,,2020-03-20,-53,-9,16,-57,-48,23
,,2020-03-21,-59,-3,-12,-59,-39,17
,,2020-03-22,-59,-11,39,-53,-39,13
,,2020-03-23,-49,-18,7,-61,-51,21
,,2020-03-24,-51,-9,10,-62,-53,22
,,2020-03-25,-60,-18,13,-63,-55,24
,,2020-03-26,-60,-16,15,-65,-56,25
,,2020-03-27,-63,-13,0,-66,-56,26
,,2020-03-28,-80,-22,-59,-75,-53,21
,,2020-03-29,-83,-37,-59,-78,-52,19
,,2020-03-30,-73,-29,-37,-76,-68,29
,,2020-03-31,-73,-25,-22,-74,-70,30
,,2020-04-01,-75,-26,-31,-75,-70,31
,,2020-04-02,-74,-23,-38,-76,-70,33
,,2020-04-03,-74,-22,-35,-76,-69,34
,,2020-04-04,-78,-23,-46,-74,-56,22
,,2020-04-05,-81,-33,-59,-79,-52,20
,,2020-04-06,-68,-24,-9,-74,-69,29
,,2020-04-07,-66,-15,6,-71,-69,28
,,2020-04-08,-69,-17,-10,-72,-69,29
,,2020-04-09,-68,-12,-24,-73,-69,31
,,2020-04-10,-73,-18,-26,-76,-74,34
,,2020-04-11,-76,-12,-31,-70,-54,21
,,2020-04-12,-90,-58,-69,-82,-56,21
,,2020-04-13,-77,-38,-15,-80,-86,34
,,2020-04-14,-68,-20,-1,-71,-68,28
