2020-02-15,6,-5,-41,-1,-4,2
2020-02-16,-6,-7,-52,-18,-4,1
2020-02-17,9,-2,13,-4,-13,2
2020-02-18,5,-3,-12,-10,-12,3
2020-02-19,5,-4,-25,-6,-13,3
2020-02-20,8,-3,-16,-4,-14,3
2020-02-21,20,-1,-7,11,-14,3
2020-02-22,-5,-1,-23,2,-2,1
2020-02-23,-1,0,-25,-1,-1,0
2020-02-24,0,-1,-15,-1,-2,2
2020-02-25,1,8,2,-2,1,0
2020-02-26,1,0,-12,-2,1,0
2020-02-27,5,2,0,4,2,0
2020-02-28,2,2,-27,4,-1,1
2020-02-29,3,3,-22,6,1,0
2020-03-01,6,5,-18,13,2,-1
2020-03-02,4,4,9,5,3,0
2020-03-03,2,4,0,1,4,0
2020-03-04,4,5,0,1,3,0
2020-03-05,36,2,0,12,2,0
2020-03-06,6,6,28,7,4,0
2020-03-07,0,2,7,1,3,0
2020-03-08,25,4,32,19,1,-1
2020-03-09,0,0,-4,0,2,1
2020-03-10,0,6,-14,-1,3,1
2020-03-11,0,4,-5,-4,2,1
2020-03-12,3,14,-5,-9,1,1
2020-03-13,1,14,12,-6,-1,2
2020-03-14,-8,12,-3,-13,0,2
2020-03-15,-8,10,-39,-16,-3,2
2020-03-16,1,23,11,-13,-3,2
2020-03-17,-8,29,5,-29,-9,5
2020-03-18,-15,27,-32,-39,-19,9
2020-03-19,-11,31,-4,-42,-24,10
2020-03-20,-22,14,13,-44,-27,12
2020-03-21,-46,3,-13,-53,-24,10
2020-03-22,-53,-12,-4,-53,-27,8
2020-03-23,-38,-6,15,-57,-44,16
2020-03-24,-69,-19,-4,-69,-55,22
2020-03-25,-72,-20,0,-74,-62,24
2020-03-26,-73,-26,9,-76,-64,25
2020-03-27,-75,-26,-8,-74,-65,27
2020-03-28,-83,-38,-46,-80,-57,19
2020-03-29,-85,-46,-55,-81,-55,
2020-03-30,-74,-32,-25,-78,-69,26
2020-03-31,-74,-28,-7,-78,-69,26
2020-04-01,-75,-30,-22,-79,-69,27
2020-04-02,-73,-29,-4,-80,-69,27
2020-04-03,-75,-30,7,-78,-68,28
2020-04-04,-82,-34,-18,-80,-56,19
2020-04-05,-82,-41,-36,-78,-51,
2020-04-06,-72,-29,2,-78,-69,26
2020-04-07,-72,-26,23,-77,-69,26
2020-04-08,-71,-24,14,-77,-69,25
2020-04-09,-66,-17,11,-77,-69,26
2020-04-10,-76,-29,20,-81,-80,31
2020-04-11,-80,-31,-10,-77,-57,19
2020-04-12,-92,-65,-30,-79,-56,
2020-04-13,-77,-38,6,-84,-83,30
2020-04-14,-68,-22,32,-76,-69,25
2020-04-15,-70,-27,23,-77,-67,25
2020-04-16,-69,-24,40,-76,-67,26
2020-04-17,-73,-28,17,-77,-67,27
2020-04-18,-82,-36,-39,-81,-53,19
2020-04-19,-81,-40,-9,-76,-47,14
2020-04-20,-70,-29,27,-75,-65,24
2020-04-21,-71,-26,31,-75,-65,25
2020-04-22,-71,-26,25,-75,-64,24
2020-04-23,-70,-23,53,-75,-64,25
2020-04-24,-71,-23,45,-76,-64,26
2020-04-25,-78,-29,7,-75,-50,17
2020-04-26,-78,-37,-13,-75,-45,14
2020-04-27,-67,-27,30,-73,-63,24
2020-04-28,-72,-28,-33,-77,-64,24
2020-04-29,-71,-27,-16,-75,-63,25
2020-04-30,-71,-24,-3,-77,-63,25
2020-05-01,-72,-24,23,-75,-63,26
2020-05-02,-77,-28,17,-75,-47,17
