2020-02-15,3,-1,35,9,0,-1
2020-02-16,3,2,26,11,1,-2
2020-02-17,0,1,7,3,1,0
2020-02-18,3,1,16,4,1,0
2020-02-19,0,-1,11,3,1,0
2020-02-20,2,1,18,5,1,0
2020-02-21,1,1,19,5,0,-1
2020-02-22,-1,3,30,8,0,-1
2020-02-23,-5,16,23,6,1,0
2020-02-24,-4,23,22,-15,-14,4
2020-02-25,-6,5,20,-18,-15,5
2020-02-26,-13,-5,-6,-23,-12,6
2020-02-27,-10,-3,-1,-22,-12,6
2020-02-28,-8,-2,11,-20,-12,5
2020-02-29,-10,-2,2,-16,-9,3
2020-03-01,-19,-5,-30,-26,-5,4
2020-03-02,-13,-7,-26,-25,-9,5
2020-03-03,-7,-1,-9,-21,-8,4
2020-03-04,-7,1,8,-19,-8,4
2020-03-05,-12,0,-12,-28,-16,7
2020-03-06,-15,0,-8,-29,-17,8
2020-03-07,-19,1,2,-24,-15,6
2020-03-08,-32,3,1,-27,-10,6
2020-03-09,-30,-1,-24,-42,-24,11
2020-03-10,-43,-2,-32,-51,-31,16
2020-03-11,-52,-14,-32,-57,-37,19
2020-03-12,-70,-23,-61,-67,-47,24
2020-03-13,-75,-28,-64,-71,-53,28
2020-03-14,-83,-43,-78,-76,-58,25
2020-03-15,-90,-60,-81,-80,-55,22
2020-03-16,-75,-37,-67,-74,-58,27
2020-03-17,-77,-41,-68,-76,-61,29
2020-03-18,-79,-43,-71,-77,-61,30
2020-03-19,-79,-44,-74,-78,-63,31
2020-03-20,-80,-40,-77,-78,-63,32
2020-03-21,-86,-51,-85,-80,-63,26
2020-03-22,-95,-85,-91,-87,-63,24
2020-03-23,-80,-45,-81,-81,-68,32
2020-03-24,-81,-48,-80,-81,-69,32
2020-03-25,-83,-51,-82,-82,-70,34
2020-03-26,-84,-52,-84,-83,-72,35
2020-03-27,-83,-46,-82,-82,-71,36
2020-03-28,-87,-54,-86,-82,-65,27
2020-03-29,-94,-85,-90,-87,-63,24
2020-03-30,-81,-47,-79,-81,-69,32
2020-03-31,-90,-42,-78,-79,-70,33
2020-04-01,-90,-41,-77,-79,-70,33
2020-04-02,-90,-40,-77,-79,-70,34
2020-04-03,-85,-37,-78,-79,-69,35
2020-04-04,-89,-48,-84,-80,-63,27
2020-04-05,-95,-82,-90,-86,-62,24
2020-04-06,-83,-39,-76,-78,-66,31
2020-04-07,-81,-38,-75,-78,-67,31
2020-04-08,-82,-37,-76,-78,-67,31
2020-04-09,-81,-32,-76,-78,-67,32
2020-04-10,-81,-27,-76,-77,-68,33
2020-04-11,-86,-42,-83,-78,-62,26
2020-04-12,-96,-94,-91,-88,-66,25
2020-04-13,-96,-93,-86,-91,-90,40
2020-04-14,-81,-41,-76,-77,-65,30
2020-04-15,-80,-38,-75,-76,-64,30
2020-04-16,-79,-37,-75,-76,-63,31
2020-04-17,-79,-34,-75,-76,-63,32
2020-04-18,-85,-48,-82,-77,-58,25
2020-04-19,-94,-82,-88,-84,-58,23
2020-04-20,-79,-48,-79,-79,-61,29
2020-04-21,-79,-45,-76,-77,-61,29
2020-04-22,-79,-45,-75,-76,-61,30
2020-04-23,-78,-40,-73,-75,-60,30
2020-04-24,-75,-27,-71,-73,-60,29
2020-04-25,-93,-86,-83,-83,-72,28
2020-04-26,-92,-74,-85,-81,-54,22
2020-04-27,-72,-34,-68,-72,-57,26
2020-04-28,-75,-39,-71,-74,-58,26
2020-04-29,-75,-36,-68,-72,-57,27
2020-04-30,-71,-23,-67,-71,-57,26
2020-05-01,-92,-90,-74,-86,-86,41
2020-05-02,-78,-37,-71,-70,-52,23
2020-05-03,-89,-71,-75,-76,-46,21
2020-05-04,-58,-25,-30,-57,-45,18
2020-05-05,-60,-27,-31,-58,-46,19
2020-05-06,-61,-28,-32,-58,-46,20
2020-05-07,-60,-27,-28,-58,-45,20
2020-05-08,-60,-23,-29,-58,-45,21
2020-05-09,-63,-28,-31,-52,-39,15
2020-05-10,-74,-61,-43,-57,-28,13
2020-05-11,-58,-31,-45,-61,-43,19
2020-05-12,-56,-24,-27,-56,-42,19
2020-05-13,-59,-27,-39,-59,-42,19
2020-05-14,-56,-24,-28,-56,-42,18
2020-05-15,-58,-22,-34,-58,-42,20
2020-05-16,-61,-26,-37,-53,-34,15
2020-05-17,-68,-56,-24,-52,-21,12
2020-05-18,-38,-19,-11,-48,-36,14
2020-05-19,-40,-18,-22,-50,-37,15
2020-05-20,-40,-18,-13,-48,-37,15
2020-05-21,-37,-15,0,-46,-37,15
2020-05-22,-38,-13,4,-46,-36,14
2020-05-23,-38,-17,11,-35,-24,8
2020-05-24,-43,-38,13,-35,-9,5
2020-05-25,-32,-17,4,-45,-34,12
2020-05-26,-32,-14,6,-44,-34,12
2020-05-27,-32,-13,8,-43,-33,12
2020-05-28,-32,-12,5,-43,-33,13
2020-05-29,-35,-11,-6,-45,-34,13
2020-05-30,-34,-13,7,-32,-20,7
2020-05-31,-37,-31,15,-32,-2,5
2020-06-01,-15,4,53,-37,-44,11
2020-06-02,-32,-44,119,-46,-72,16
2020-06-03,-29,-7,6,-37,-31,10
2020-06-04,-33,-11,-24,-44,-33,12
2020-06-05,-28,-10,1,-40,-32,11
2020-06-06,-25,-12,31,-25,-17,4
2020-06-07,-34,-28,-4,-36,-3,4
2020-06-08,-25,-14,-7,-42,-31,10
2020-06-09,-21,-11,9,-38,-30,9
2020-06-10,-23,-11,2,-39,-30,10
2020-06-11,-21,-8,3,-39,-30,9
2020-06-12,-19,-8,35,-34,-30,7
2020-06-13,-24,-14,29,-26,-15,2
2020-06-14,-23,-21,30,-23,4,0
2020-06-15,-18,-11,19,-36,-28,7
2020-06-16,-16,-8,27,-34,-28,8
2020-06-17,-17,-9,24,-34,-28,8
2020-06-18,-15,-9,36,-33,-28,7
2020-06-19,-16,-8,41,-31,-28,6
2020-06-20,-17,-12,64,-16,-12,-1
2020-06-21,-22,-21,47,-16,6,-3
2020-06-22,-13,-9,46,-31,-29,5
2020-06-23,-11,-7,59,-29,-28,5
2020-06-24,-12,-8,60,-30,-28,5
2020-06-25,-13,-6,51,-29,-27,5
2020-06-26,-14,-6,60,-27,-28,4
2020-06-27,-18,-12,71,-15,-14,-2
2020-06-28,-22,-21,53,-14,8,-5
2020-06-29,-10,-8,62,-31,-29,4
2020-06-30,-8,-6,60,-29,-26,4
2020-07-01,-9,-5,55,-28,-26,4
2020-07-02,-10,-6,55,-28,-26,4
2020-07-03,-14,-7,47,-29,-27,4
2020-07-04,-15,-11,65,-15,-14,-2
2020-07-05,-18,-17,56,-12,7,-6
2020-07-06,-8,-6,70,-27,-27,3
2020-07-07,-5,-3,77,-26,-27,3
2020-07-08,-8,-7,78,-26,-25,3
2020-07-09,-8,-6,74,-26,-26,3
2020-07-10,-10,-6,77,-25,-27,2
2020-07-11,-16,-13,69,-15,-13,-2
2020-07-12,-16,-16,63,-9,9,-6
2020-07-13,-6,-5,79,-25,-26,2
2020-07-14,-4,-4,87,-25,-26,2
2020-07-15,-6,-6,75,-27,-25,3
2020-07-16,-5,-5,79,-25,-25,2
2020-07-17,-9,-5,73,-25,-26,3
2020-07-18,-12,-10,84,-10,-12,-3
2020-07-19,-14,-15,70,-6,11,-7
2020-07-20,-5,-5,95,-25,-26,2
2020-07-21,-3,-5,101,-25,-26,2
2020-07-22,-6,-6,92,-26,-24,2
2020-07-23,-5,-5,92,-25,-25,2
2020-07-24,-10,-5,75,-26,-27,3
2020-07-25,-12,-12,96,-8,-12,-4
2020-07-26,-13,-14,74,-5,12,-7
2020-07-27,-2,-3,104,-23,-27,1
2020-07-28,-2,-3,106,-24,-26,2
2020-07-29,-4,-5,105,-24,-26,2
2020-07-30,-4,-6,93,-25,-27,2
2020-07-31,-7,-7,91,-23,-28,1
2020-08-01,-14,-13,83,-10,-15,-4
2020-08-02,-13,-11,61,-9,9,-6
2020-08-03,-2,-2,90,-26,-32,3
2020-08-04,4,2,109,-24,-32,3
2020-08-05,2,-1,116,-24,-31,3
2020-08-06,2,-2,117,-23,-32,2
2020-08-07,-4,-4,113,-22,-33,2
2020-08-08,-13,-13,104,-5,-17,-4
2020-08-09,-12,-13,91,-1,9,-7
2020-08-10,5,1,180,-22,-47,3
2020-08-11,5,1,191,-24,-47,3
2020-08-12,3,0,184,-25,-47,4
2020-08-13,3,4,176,-24,-49,4
2020-08-14,-3,15,165,-24,-53,4
2020-08-15,-37,-56,139,-17,-47,-5
2020-08-16,-14,-12,96,0,4,-7
2020-08-17,5,5,188,-22,-53,4
2020-08-18,7,4,204,-24,-50,5
2020-08-19,2,-1,204,-26,-49,4
2020-08-20,1,-3,190,-26,-49,4
2020-08-21,-6,-5,164,-27,-49,5
2020-08-22,-15,-18,123,-11,-23,-4
2020-08-23,-14,-13,76,-6,12,-6
2020-08-24,3,0,138,-26,-38,4
2020-08-25,5,-1,153,-27,-37,3
2020-08-26,2,-4,147,-28,-35,3
2020-08-27,3,-3,137,-28,-35,3
2020-08-28,-3,-5,111,-29,-35,4
2020-08-29,-12,-13,74,-20,-19,-1
2020-08-30,-10,-9,48,-14,6,-2
